"","cntry","cntryID","year","AvgS_a02","AvgS_a03","AvgS_a05","AvgS_a06","AvgS_a07","AvgS_a12","AvgS_a08","AvgS_a01","AvgS_a04","AvgS_a09","AvgS_a10","AvgS_b01_2","AvgS_b03_1_min","AvgS_b03_2","AvgS_b04_a","AvgS_b04_b","AvgS_b05","AvgS_b07","AvgS_b08","AvgS_b09_1","AvgS_b09_2","AvgS_b10_max","AvgS_b11_1","AvgS_b11_2","AvgS_b12","AvgS_b02","AvgS_b04","AvgS_b06","AvgS_b13","AvgS_c03","AvgS_c11","AvgS_c02","AvgS_c10","AvgS_c04","AvgS_c05","AvgS_c09","AvgS_c01_2","AvgS_c06","AvgS_c07","AvgS_c08","AvgS_c12","AvgS_c14","AvgS_c15","AvgS_d03_3","AvgS_d04","AvgS_d06","AvgS_d10","AvgS_d11","AvgS_d12","AvgS_d03_1","AvgS_d03_2","AvgS_d05","AvgS_d08","AvgS_d09_0","AvgS_d09_1","AvgS_d03_4","AvgS_e07","AvgS_e12","AvgS_e11","AvgS_e06","AvgS_e01","AvgS_e02","AvgS_e03","AvgS_e04","AvgS_e05","AvgS_e08","AvgS_e09","AvgS_e10","AvgS_e13","AvgS_elig_A","AvgS_elig_B","AvgS_elig_C","AvgS_elig_D","AvgS_cond_A","AvgS_cond_B","AvgS_cond_C","AvgS_cond_D","AvgS_secu_A","AvgS_secu_B","AvgS_secu_C","AvgS_secu_D","AvgS_righ_A","AvgS_righ_B","AvgS_righ_C","AvgS_righ_D","AvgS_ExtReg_A","AvgS_ExtReg_B","AvgS_ExtReg_C","AvgS_ExtReg_D","AvgS_IntReg_A","AvgS_IntReg_B","AvgS_IntReg_C","AvgS_IntReg_D","AvgS_Reg_A","AvgS_Reg_B","AvgS_Reg_C","AvgS_Reg_D","AvgS_ExtCont","AvgS_IntCont","AvgS_Cont","AvgS_ImmPol","CCode","R_adm_guide","R_adm_guide_A","R_adm_guide_B","R_adm_guide_C","R_adm_guide_D","R_adm_guide_E","R_adm_guide_F","name"
"996","sk","sk",1983,0.4,0,0,0,0.5,0,NA,0,0,0.6,NA,0,0,0,0.666666666666667,0.833333333333333,0,0.5,NA,0,0,NA,0,0.9,0.5,0,0.25,NA,0.7,0.5,0.5,0,NA,NA,NA,0,1,NA,1,1,0.5,0.625,0.75,NA,0.25,0,0,0.5,0.5,NA,NA,NA,0,0.75,NA,NA,0,0,0,NA,NA,1,NA,1,1,NA,1,0.5,0.333333333333333,0.100000001490116,0,0.5625,0.125,0.125,0.150000005960464,NA,0,0.600000023841858,0.466666668653488,0.666666686534882,0.75,NA,0.699999988079071,0.541666686534882,0.333333343267441,0.112499997019768,0.0750000029802322,0.5625,0.0625,0.600000023841858,0.583333313465118,0.604166686534882,0.541666686534882,0.356250017881393,0.329166650772095,0.583333373069763,0.302083343267441,0.5,0.547619044780731,0.523809552192688,0.418928593397141,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"997","sk","sk",1984,0.4,0,0,0,0.5,0,NA,0,0,0.6,NA,0,0,0,0.666666666666667,0.833333333333333,0,0.5,NA,0,0,NA,0,0.9,0.5,0,0.25,NA,0.7,0.5,0.5,0,NA,NA,NA,0,1,NA,1,1,0.5,0.625,0.75,NA,0.25,0,0,0.5,0.5,NA,NA,NA,0,0.75,NA,NA,0,0,0,NA,NA,1,NA,1,1,NA,1,0.5,0.333333333333333,0.100000001490116,0,0.5625,0.125,0.125,0.150000005960464,NA,0,0.600000023841858,0.466666668653488,0.666666686534882,0.75,NA,0.699999988079071,0.541666686534882,0.333333343267441,0.112499997019768,0.0750000029802322,0.5625,0.0625,0.600000023841858,0.583333313465118,0.604166686534882,0.541666686534882,0.356250017881393,0.329166650772095,0.583333373069763,0.302083343267441,0.5,0.547619044780731,0.523809552192688,0.418928593397141,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"998","sk","sk",1985,0.4,0,0,0,0.5,0,NA,0,0,0.6,NA,0,0,0,0.666666666666667,0.666666666666667,0,0.5,NA,0,0,NA,0,0.9,0.5,0,0,NA,0.7,0.5,0.5,0,NA,NA,NA,0,1,NA,1,1,0.5,0.625,0.75,NA,0.25,0,0,0.5,0.5,NA,NA,NA,0,0.75,NA,NA,0,0,0,NA,NA,1,NA,1,1,NA,1,0.5,0.333333333333333,0.100000001490116,0,0.5625,0.125,0.125,0.100000001490116,NA,0,0.600000023841858,0.466666668653488,0.666666686534882,0.75,NA,0.699999988079071,0.541666686534882,0.333333343267441,0.112499997019768,0.0500000007450581,0.5625,0.0625,0.600000023841858,0.583333313465118,0.604166686534882,0.541666686534882,0.356250017881393,0.316666662693024,0.583333373069763,0.302083343267441,0.5,0.547619044780731,0.523809552192688,0.416428595781326,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"999","sk","sk",1986,0.4,0,0,0,0.5,0,NA,0,0,0.6,NA,0,0,0,0.666666666666667,0.666666666666667,0,0.5,NA,0,0,NA,0,0.9,0.5,0,0,NA,0.7,0.5,0.5,0,NA,NA,NA,0,1,NA,1,1,0.5,0.625,0.75,NA,0.25,0,0,0.5,0.5,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,1,NA,1,1,NA,1,0.5,0.333333333333333,0.100000001490116,0,0.5625,0.125,0.125,0.100000001490116,NA,0,0.600000023841858,0.466666668653488,0.666666686534882,NA,NA,0.699999988079071,0.541666686534882,0.333333343267441,0.112499997019768,0.0500000007450581,0.5625,0.0625,0.600000023841858,0.583333313465118,0.604166686534882,0.333333343267441,0.356250017881393,0.316666662693024,0.583333373069763,0.19791667163372,0.5,0.547619044780731,0.523809552192688,0.395595252513885,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1000","sk","sk",1987,0.4,0,0,0,0.5,0,NA,0,0,0.6,NA,0,0,0,0.666666666666667,0.666666666666667,0,0.5,NA,0,0,NA,0,0.9,0.5,0,0,NA,0.7,0.5,0.5,0,NA,NA,NA,0,1,NA,1,1,0.5,0.625,0.75,NA,0.25,0,0,0.5,0.5,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,1,NA,1,1,NA,1,0.5,0.333333333333333,0.100000001490116,0,0.5625,0.125,0.125,0.100000001490116,NA,0,0.600000023841858,0.466666668653488,0.666666686534882,NA,NA,0.699999988079071,0.541666686534882,0.333333343267441,0.112499997019768,0.0500000007450581,0.5625,0.0625,0.600000023841858,0.583333313465118,0.604166686534882,0.333333343267441,0.356250017881393,0.316666662693024,0.583333373069763,0.19791667163372,0.5,0.547619044780731,0.523809552192688,0.395595252513885,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1001","sk","sk",1988,0.4,0,0,0,0.5,0,NA,0,0,0.6,NA,0,0,0,0.666666666666667,0.666666666666667,0,0.5,NA,0,0,NA,0,0.9,0.5,0,0,NA,0.7,0.5,0.5,0,NA,NA,NA,0,1,NA,1,1,0.5,0.625,0.75,NA,0.25,0,0,0.5,0.5,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,1,NA,1,1,NA,1,0.5,0.333333333333333,0.100000001490116,0,0.5625,0.125,0.125,0.100000001490116,NA,0,0.600000023841858,0.466666668653488,0.666666686534882,NA,NA,0.699999988079071,0.541666686534882,0.333333343267441,0.112499997019768,0.0500000007450581,0.5625,0.0625,0.600000023841858,0.583333313465118,0.604166686534882,0.333333343267441,0.356250017881393,0.316666662693024,0.583333373069763,0.19791667163372,0.5,0.547619044780731,0.523809552192688,0.395595252513885,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1002","sk","sk",1989,0.4,0,0,0,0.5,0,NA,0,0,0.6,NA,0,0,0,0.666666666666667,0.666666666666667,0,0.5,NA,0,0,NA,0,0.9,0.5,0,0,NA,0.7,0.5,0.5,0,NA,NA,NA,0,1,NA,1,1,0.5,0.625,0.75,NA,0.25,0,0,0.5,0.5,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,1,NA,1,1,NA,1,0.5,0.333333333333333,0.100000001490116,0,0.5625,0.125,0.125,0.100000001490116,NA,0,0.600000023841858,0.466666668653488,0.666666686534882,NA,NA,0.699999988079071,0.541666686534882,0.333333343267441,0.112499997019768,0.0500000007450581,0.5625,0.0625,0.600000023841858,0.583333313465118,0.604166686534882,0.333333343267441,0.356250017881393,0.316666662693024,0.583333373069763,0.19791667163372,0.5,0.547619044780731,0.523809552192688,0.395595252513885,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1003","sk","sk",1990,0.4,0,0,0,0.5,0,NA,0,0,0.6,0.0875,0,0,0,0.666666666666667,0.666666666666667,0,0.5,NA,0,0,NA,0,0.9,0.5,0,0,NA,0.7,0.5,0.5,0,NA,NA,NA,0,1,NA,0.8,0.65,0.5,0.625,0.75,NA,0.25,0,0,0.5,0.5,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,1,NA,1,1,NA,1,0.5,0.333333333333333,0.100000001490116,0,0.5625,0.125,0.125,0.100000001490116,NA,0,0.600000023841858,0.466666668653488,0.483333319425583,NA,0.0874999985098839,0.699999988079071,0.541666686534882,0.333333343267441,0.112499997019768,0.0500000007450581,0.5625,0.0625,0.34375,0.583333313465118,0.512499988079071,0.333333343267441,0.228125005960464,0.316666662693024,0.537500023841858,0.19791667163372,0.5,0.547619044780731,0.523809552192688,0.360803574323654,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1004","sk","sk",1991,0.4,0,0,0,0.5,0,NA,0,0,0.6,0.0875,0,0,0,0.666666666666667,0.666666666666667,0,0.75,NA,0,0.5,NA,0,0.9,0.5,0,0,0.25,0.7,0.5,0.5,0,0.5,NA,NA,0,1,NA,0.8,0.65,0.5,0.625,0.75,NA,0.25,0,0,0.5,0.5,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,1,NA,1,1,NA,1,0.5,0.333333333333333,0.100000001490116,0,0.5625,0.125,0.125,0.25,NA,0,0.600000023841858,0.466666668653488,0.487500011920929,NA,0.0874999985098839,0.699999988079071,0.541666686534882,0.333333343267441,0.112499997019768,0.125,0.5625,0.0625,0.34375,0.583333313465118,0.514583349227905,0.333333343267441,0.228125005960464,0.354166656732559,0.538541674613953,0.19791667163372,0.5,0.547619044780731,0.523809552192688,0.368511915206909,317,"-2 No",NA,NA,NA,NA,NA,NA,"none "
"1005","sk","sk",1992,0.2,0,0,0,0.5,0,0,0,0,0.6,0.0875,0,0,0,0.666666666666667,0.666666666666667,0,0.75,0.5,0,0.5,0.9,0,0.9,0.5,0,0,0.25,0.7,0.5,0.5,0,0.5,NA,NA,0,1,NA,0.8,0.65,0.5,0.625,0.75,NA,0.25,0,0,0.5,0.5,NA,NA,0.5,0,NA,NA,NA,0,0,0,NA,0.5,1,0.5,1,1,0.7,1,0.5,0.333333333333333,0.0500000007450581,0,0.5625,0.125,0.125,0.28571429848671,NA,0.25,0.300000011920929,0.574999988079071,0.487500011920929,NA,0.0874999985098839,0.699999988079071,0.541666686534882,0.333333343267441,0.0874999985098839,0.142857149243355,0.5625,0.1875,0.193750008940697,0.637499988079071,0.514583349227905,0.333333343267441,0.140625,0.390178561210632,0.538541674613953,0.260416686534882,0.540000021457672,0.547619044780731,0.543809533119202,0.374714285135269,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1006","sk","sk",1993,0.2,0,0,0,0.5,0,0,0,0,0.6,0.0875,0,0,0,0.666666666666667,0.666666666666667,0,0.75,0.5,0,0.5,0.9,0,0.9,0.5,0,0,0.25,0.7,0.5,0.5,0,0.5,NA,NA,0,1,NA,0.8,0.65,0.5,0.625,0.75,NA,0.25,0,0,0.5,0.5,NA,NA,0,0,0,0,NA,0,0,0,1,0.5,1,0.5,1,1,0.7,1,0.5,0.333333333333333,0.0500000007450581,0,0.5625,0.125,0.125,0.28571429848671,NA,0,0.300000011920929,0.574999988079071,0.487500011920929,0,0.0874999985098839,0.699999988079071,0.541666686534882,0.333333343267441,0.0874999985098839,0.142857149243355,0.5625,0.0625,0.193750008940697,0.637499988079071,0.514583349227905,0.16666667163372,0.140625,0.390178561210632,0.538541674613953,0.11458333581686,0.616666674613953,0.547619044780731,0.58214282989502,0.353214293718338,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1007","sk","sk",1994,0.2,0,0,0,0.5,0,0,0,0,0.6,0.0875,0,0,0,0.666666666666667,0.666666666666667,0,0.75,0.5,0,0.5,0.9,0,0.9,0.5,0,0,0.25,0.7,0.5,0.5,0,0.5,NA,NA,0,1,NA,0.8,0.65,0.5,0.625,0.75,NA,0.5,0,0,0.5,0.5,NA,NA,0,0,0.75,NA,NA,0,0,0,1,0.5,1,0.5,1,1,0.7,1,0.5,0.333333333333333,0.0500000007450581,0,0.5625,0.25,0.125,0.28571429848671,NA,0,0.300000011920929,0.574999988079071,0.487500011920929,0.75,0.0874999985098839,0.699999988079071,0.541666686534882,0.333333343267441,0.0874999985098839,0.142857149243355,0.5625,0.125,0.193750008940697,0.637499988079071,0.514583349227905,0.541666686534882,0.140625,0.390178561210632,0.538541674613953,0.333333343267441,0.616666674613953,0.547619044780731,0.58214282989502,0.396964281797409,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1008","sk","sk",1995,0.3,0,0,0,0.8,0,0,0,0,0.6,0.0875,0,0,0,0.666666666666667,0.666666666666667,0,0.75,0.5,0,0.5,0.9,0,0.9,0.5,0,0,0.25,0.7,0.5,0.5,0,0.5,NA,NA,0,1,0.5,0.5,0.5,0.5,0.625,0.75,NA,0.5,0,0,0.5,0.5,NA,NA,0,0,0.75,NA,NA,0,0,0,1,0.5,1,0.5,1,1,0.7,1,0.5,0.333333333333333,0.0750000029802322,0,0.5625,0.25,0.200000002980232,0.28571429848671,0.5,0,0.300000011920929,0.574999988079071,0.375,0.75,0.0874999985098839,0.699999988079071,0.541666686534882,0.333333343267441,0.137500002980232,0.142857149243355,0.53125,0.125,0.193750008940697,0.637499988079071,0.458333343267441,0.541666686534882,0.165625005960464,0.390178561210632,0.494791686534882,0.333333343267441,0.616666674613953,0.547619044780731,0.58214282989502,0.393214285373688,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1009","sk","sk",1996,0.3,0,0,0,0.8,0,0,0,0,0.6,0.0875,0,0,0,0.666666666666667,0.666666666666667,0,0.75,0.5,0,0.5,0.9,0,0.9,0.9,0,0,0.25,0.7,0.5,0.5,0,0.5,0.5,0.9,0,1,0.5,0.5,0.5,0.5,0.625,0.75,NA,0.5,0,0,0.5,0.5,NA,NA,0,0,0.75,NA,NA,0,0,0,1,0.5,1,0.5,1,1,0.7,1,0.5,0.333333333333333,0.0750000029802322,0,0.608333349227905,0.25,0.200000002980232,0.28571429848671,0.5,0,0.300000011920929,0.675000011920929,0.375,0.75,0.0874999985098839,0.699999988079071,0.541666686534882,0.333333343267441,0.137500002980232,0.142857149243355,0.554166674613953,0.125,0.193750008940697,0.6875,0.458333343267441,0.541666686534882,0.165625005960464,0.415178567171097,0.506250023841858,0.333333343267441,0.616666674613953,0.547619044780731,0.58214282989502,0.40050595998764,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1010","sk","sk",1997,0.3,0,0,0,0.8,0,0,0,0,0.6,0.0875,0,0,0,0.666666666666667,0.666666666666667,0,0.75,0.5,0,0.5,0.9,0,0.9,0.9,0,0,0.25,0.7,0.5,0.5,0,0.5,0.5,0.9,0,1,0.5,0.5,0.5,0.5,0.625,0.75,NA,0.5,0,0,0.5,0.5,0.9,0,0,0,0.375,0,0.7,0,0,0,1,0.5,1,0.7,1,1,0.7,1,0.5,0.333333333333333,0.0750000029802322,0,0.608333349227905,0.419999986886978,0.200000002980232,0.28571429848671,0.5,0,0.300000011920929,0.675000011920929,0.375,0.1875,0.0874999985098839,0.699999988079071,0.541666686534882,0.333333343267441,0.137500002980232,0.142857149243355,0.554166674613953,0.209999993443489,0.193750008940697,0.6875,0.458333343267441,0.260416686534882,0.165625005960464,0.415178567171097,0.506250023841858,0.235208332538605,0.649999976158142,0.547619044780731,0.598809480667114,0.384214282035828,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1011","sk","sk",1998,0.3,0,0,0,0.8,0,0,0,0,0.6,0.0875,0,0,0,0.666666666666667,0.666666666666667,0,0.75,0.5,0,0.5,0.9,0,0.9,0.9,0,0,0.4,0.7,0.5,0.5,0,0.5,0.5,0.9,0,1,0.5,0.5,0.5,0.5,0.625,0.75,NA,0.5,0,0,0.5,0.5,0.9,0,0,0,0.375,0,0.7,0,0,0,1,0.5,1,0.7,1,1,0.7,1,0.5,0.333333333333333,0.0750000029802322,0,0.608333349227905,0.419999986886978,0.200000002980232,0.307142853736877,0.5,0,0.300000011920929,0.675000011920929,0.375,0.1875,0.0874999985098839,0.699999988079071,0.541666686534882,0.333333343267441,0.137500002980232,0.153571426868439,0.554166674613953,0.209999993443489,0.193750008940697,0.6875,0.458333343267441,0.260416686534882,0.165625005960464,0.420535713434219,0.506250023841858,0.235208332538605,0.649999976158142,0.547619044780731,0.598809480667114,0.385285705327988,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1012","sk","sk",1999,0.3,0,0,0,0.7,0,0,0,0,0.6,0.0875,0,0,0,0.666666666666667,0.666666666666667,0,0.75,0.5,0,0.5,0.9,0,0.9,0.9,0,0,0.4,0.7,0.5,0.5,0,0.5,0.5,0.9,0,1,0.5,0.5,0.5,0.5,0.625,0.75,NA,0.5,0,0,0.5,0.5,0.9,0,0,0,0.375,0,0.7,0,0,0,1,0.5,1,0.7,1,1,0.7,1,0.5,0.333333333333333,0.0750000029802322,0,0.608333349227905,0.419999986886978,0.174999997019768,0.307142853736877,0.5,0,0.300000011920929,0.675000011920929,0.375,0.1875,0.0874999985098839,0.699999988079071,0.541666686534882,0.333333343267441,0.125,0.153571426868439,0.554166674613953,0.209999993443489,0.193750008940697,0.6875,0.458333343267441,0.260416686534882,0.159375011920929,0.420535713434219,0.506250023841858,0.235208332538605,0.649999976158142,0.547619044780731,0.598809480667114,0.384035706520081,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1013","sk","sk",2000,0.3,0,0,0,0.7,0,0,0.5,0,0.6,0.0875,0,0,0,0.666666666666667,0.833333333333333,0,0.75,0.5,0,0.5,0.9,0,0.9,0.9,0,0.25,0.35,0.7,0.5,0.5,0,0.5,0.5,0.9,0,1,0.5,0.5,0.5,0.5,0.625,0.75,NA,0.5,0,0,0.5,0.5,0.9,0,0,0,0.375,0,0.7,0,0,0,1,0.5,1,0.7,1,1,0.7,1,0.5,0.333333333333333,0.200000002980232,0,0.608333349227905,0.419999986886978,0.174999997019768,0.335714280605316,0.5,0,0.300000011920929,0.675000011920929,0.375,0.1875,0.0874999985098839,0.699999988079071,0.541666686534882,0.333333343267441,0.1875,0.167857140302658,0.554166674613953,0.209999993443489,0.193750008940697,0.6875,0.458333343267441,0.260416686534882,0.190625011920929,0.42767858505249,0.506250023841858,0.235208332538605,0.649999976158142,0.547619044780731,0.598809480667114,0.39171427488327,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1014","sk","sk",2001,0.3,0,0,0,0.7,0,0,0.5,0.25,0.6,0.0875,0,0,0,0.666666666666667,0.833333333333333,0,0.75,0.5,0,0.5,0.9,0,0.9,0.9,0,0.25,0.35,0.7,0.5,0.5,0,0.5,0.5,0.9,0,1,0.5,0.5,0.5,0.5,0.625,0.75,NA,0.5,0,0,0.5,0.5,0.9,0,0,0,0.375,0,0.7,0,0,0,1,0.5,1,0.7,1,1,0.7,1,0.5,0.333333333333333,0.200000002980232,0,0.608333349227905,0.419999986886978,0.237499997019768,0.335714280605316,0.5,0,0.300000011920929,0.675000011920929,0.375,0.1875,0.0874999985098839,0.699999988079071,0.541666686534882,0.333333343267441,0.21875,0.167857140302658,0.554166674613953,0.209999993443489,0.193750008940697,0.6875,0.458333343267441,0.260416686534882,0.206250011920929,0.42767858505249,0.506250023841858,0.235208332538605,0.649999976158142,0.547619044780731,0.598809480667114,0.394839286804199,317,"-2 No",NA,NA,NA,NA,NA,NA,"none "
"1015","sk","sk",2002,0.2,0,0,0,0.7,0,0,0.5,0.8,0.1,0.0875,0.233333333333333,0.2,0,0,0.533333333333333,0,0.75,0.5,0,0.5,0.9,0,0.8,0.9,0,0.266666666666667,0.35,0.7,0,0.333333333333333,0,0.5,0.5,0.9,0,0,0.5,0.45,0.45,0.333333333333333,0.5,0.75,NA,0.5,0,0,0.5,0.5,0.9,0,0,0,0.375,0,0.7,0,0,0,1,0.5,1,0.7,1,1,0.7,1,0.5,0.333333333333333,0.174999997019768,0.108333334326744,0.358333319425583,0.419999986886978,0.375,0.338095247745514,0.5,0,0.0500000007450581,0.649999976158142,0.349999994039536,0.1875,0.0874999985098839,0.699999988079071,0.388888895511627,0.333333343267441,0.275000005960464,0.22321429848671,0.429166674613953,0.209999993443489,0.0687500014901161,0.674999952316284,0.36944442987442,0.260416686534882,0.171875,0.449107110500336,0.399305552244186,0.235208332538605,0.649999976158142,0.547619044780731,0.598809480667114,0.370861083269119,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1016","sk","sk",2003,0.2,0,0,0,0.7,0,0,0.5,0.8,0.1,0.0875,0.233333333333333,0.2,0,0,0.533333333333333,0,0.75,0.5,0,0.5,0.9,0,0.8,0.9,0,0.266666666666667,0.35,0.7,0,0.333333333333333,0,0.5,0.5,0.9,0,0,0.5,0.45,0.45,0.333333333333333,0.5,0.75,NA,0.5,0,0,0.5,0.5,0.9,0,0,0,0.375,0,0.7,0,0,0,1,0.5,1,0.7,1,1,0.7,1,0.5,0.333333333333333,0.174999997019768,0.108333334326744,0.358333319425583,0.419999986886978,0.375,0.338095247745514,0.5,0,0.0500000007450581,0.649999976158142,0.349999994039536,0.1875,0.0874999985098839,0.699999988079071,0.388888895511627,0.333333343267441,0.275000005960464,0.22321429848671,0.429166674613953,0.209999993443489,0.0687500014901161,0.674999952316284,0.36944442987442,0.260416686534882,0.171875,0.449107110500336,0.399305552244186,0.235208332538605,0.649999976158142,0.547619044780731,0.598809480667114,0.370861083269119,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1017","sk","sk",2004,0.15,0,0,0,0.6,0,0,0.5,0.8,0.1,0.0875,0.233333333333333,0.2,0,0,0.533333333333333,0,0.75,0.5,0,0.5,0.9,0,0.8,0.9,0,0.266666666666667,0.35,0.7,0,0.333333333333333,0,0.5,0,0.7,0,0,0.5,0.45,0.45,0.333333333333333,0.5,0.75,NA,0.5,0,0,0.5,0.5,0.9,0,0,0,0.375,0,0.7,0,0,0,1,0.5,1,0.7,1,1,0.7,1,0.5,0.333333333333333,0.162499994039536,0.108333334326744,0.241666659712791,0.419999986886978,0.349999994039536,0.338095247745514,0.5,0,0.0500000007450581,0.649999976158142,0.349999994039536,0.1875,0.0874999985098839,0.699999988079071,0.388888895511627,0.333333343267441,0.256249994039536,0.22321429848671,0.370833337306976,0.209999993443489,0.0687500014901161,0.674999952316284,0.36944442987442,0.260416686534882,0.162499994039536,0.449107110500336,0.370138883590698,0.235208332538605,0.649999976158142,0.547619044780731,0.598809480667114,0.363152772188187,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1018","sk","sk",2005,0.15,0.3,0.25,0,0.6,0,0,0,0.7,0.1,0.0875,0.233333333333333,0.2,0,0,0.533333333333333,0,0.75,0.5,0,0.5,0.9,0,0.7,0.9,0,0.266666666666667,0.366666666666667,0.7,0,0.333333333333333,0,0.5,0,0.7,0,0,0.5,0.45,0.45,0.3,0.5,0.75,NA,0.5,0,0,0.5,0.5,0.9,0,0,0,0.625,NA,0,0,0,0.8,1,0.5,1,0.7,1,1,0.7,1,0.5,0.333333333333333,0.112499997019768,0.108333334326744,0.241666659712791,0.280000001192093,0.387499988079071,0.340476185083389,0.5,0,0.0500000007450581,0.625,0.349999994039536,0.625,0.0874999985098839,0.699999988079071,0.37777778506279,0.333333343267441,0.25,0.224404752254486,0.370833337306976,0.140000000596046,0.0687500014901161,0.662500023841858,0.363888889551163,0.479166686534882,0.159374997019768,0.443452388048172,0.367361128330231,0.309583336114883,0.649999976158142,0.661904752254486,0.655952334403992,0.387144833803177,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1019","sk","sk",2006,0.15,0.3,0.25,0,0.6,0,0,0,0.75,0.1,0.0875,0.233333333333333,0.2,0,0,0.533333333333333,0,0.75,0.5,0,0.5,0.8,0,0.7,0.9,0,0.266666666666667,0.35,0.7,0,0.333333333333333,0,NA,0,0.7,0,0,0.5,0.45,0.45,0.3,0.5,0.75,NA,0.5,0,0,0.5,0.5,0.9,0,0,0,0.625,NA,0,0,0,0.8,1,0.5,1,0.7,1,1,0.7,1,0.5,0.333333333333333,0.112499997019768,0.108333334326744,0.241666659712791,0.280000001192093,0.400000005960464,0.338095247745514,0.5,0,0.0500000007450581,0.600000023841858,0.300000011920929,0.625,0.0874999985098839,0.699999988079071,0.37777778506279,0.333333343267441,0.256249994039536,0.22321429848671,0.370833337306976,0.140000000596046,0.0687500014901161,0.649999976158142,0.338888883590698,0.479166686534882,0.162499994039536,0.436607122421265,0.354861110448837,0.309583336114883,0.649999976158142,0.661904752254486,0.655952334403992,0.383900791406631,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1020","sk","sk",2007,0.15,0.3,0.25,0,0.6,0,0,0,0.75,0.1,0.0875,0.233333333333333,0.2,0,0,0.533333333333333,0,0.75,0.5,0,0.5,0.8,0,0.7,0.9,0,0.266666666666667,0.35,0.7,0,0.166666666666667,0,NA,0,0.7,0,0,0.5,0.4,0.35,0.133333333333333,0.25,0.75,NA,0.5,0,0,0.5,0.5,0.9,0,0,0,0.625,NA,0,0,0,0.8,1,0.5,1,0.7,1,1,0.7,1,0.5,0.333333333333333,0.112499997019768,0.108333334326744,0.241666659712791,0.280000001192093,0.400000005960464,0.338095247745514,0.5,0,0.0500000007450581,0.600000023841858,0.25,0.625,0.0874999985098839,0.699999988079071,0.183333337306976,0.333333343267441,0.256249994039536,0.22321429848671,0.370833337306976,0.140000000596046,0.0687500014901161,0.649999976158142,0.216666668653488,0.479166686534882,0.162499994039536,0.436607122421265,0.293749988079071,0.309583336114883,0.649999976158142,0.661904752254486,0.655952334403992,0.371678560972214,317,"-2 No",NA,NA,NA,NA,NA,NA,""
"1021","sk","sk",2008,0.15,0.3,0.25,0,0.6,0,0,0,0.75,0.1,0.0875,0.233333333333333,0.2,0,0,0.533333333333333,0,0.75,0.5,0,0.5,0.8,0,0.7,0.9,0,0.266666666666667,0.35,0.7,0,0.166666666666667,0,NA,0,0.7,0,0,0.5,0.4,0.35,0.133333333333333,0.25,0.75,NA,0.5,0,0,0.5,0.5,0.9,0,0,0,0.625,NA,0,0.75,0,0.8,1,0.5,1,0.7,1,1,0.7,1,0.5,0.333333333333333,0.112499997019768,0.108333334326744,0.241666659712791,0.280000001192093,0.400000005960464,0.338095247745514,0.5,0,0.0500000007450581,0.600000023841858,0.25,0.625,0.0874999985098839,0.699999988079071,0.183333337306976,0.333333343267441,0.256249994039536,0.22321429848671,0.370833337306976,0.140000000596046,0.0687500014901161,0.649999976158142,0.216666668653488,0.479166686534882,0.162499994039536,0.436607122421265,0.293749988079071,0.309583336114883,0.774999976158142,0.661904752254486,0.718452334403992,0.384178549051285,317,"-2 No",NA,NA,NA,NA,NA,NA,""
